Unnamed: 0,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,hotel_encoded,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,season,country_BEL,country_BRA,country_CHE,country_CHN,country_CN,country_DEU,country_ESP,country_FRA,country_GBR,country_IRL,country_ITA,country_NLD,country_NOR,country_Other,country_POL,country_PRT,country_RUS,country_SWE,country_USA,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,room_type_changed,deposit_type_Non Refund,deposit_type_Refundable,customer_type_Group,customer_type_Transient,customer_type_Transient-Party
3976,City Hotel,1,-0.4496237893405782,2016,April,18,28,1,3,2,1,0,0,0,0,A,A,0,9,-0.12701640452702223,2.2984237745277354,0,0,0,False,False,True,False,False,Spring,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
3977,Resort Hotel,0,1.5211848974439668,2017,August,34,25,2,5,2,0,0,0,0,0,A,A,1,314,-0.12701640452702223,1.0331722515665862,0,0,1,False,False,True,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
3978,City Hotel,0,-0.6638421248606374,2015,October,41,7,0,3,2,0,0,0,0,0,A,B,0,9,-0.12701640452702223,0.11234729174728747,0,0,0,True,False,False,False,False,Autumn,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,False,False
3979,City Hotel,1,-0.2568272873725249,2016,March,12,14,1,3,2,0,0,0,0,0,A,A,2,9,-0.12701640452702223,-0.04248168379755048,0,1,0,False,False,False,True,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
3980,City Hotel,1,-0.2889600377005338,2016,June,25,12,2,4,1,0,0,0,0,0,A,A,0,236,-0.12701640452702223,0.6501742594293558,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,True,False,False,True,False
3981,City Hotel,0,-0.8566386268286907,2015,December,49,4,2,2,2,1,0,0,0,0,A,A,0,83,-0.12701640452702223,-0.08730059777105634,0,0,0,True,False,False,False,False,Winter,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
3982,City Hotel,0,0.7285770560197474,2016,August,32,5,0,2,1,0,0,0,0,0,A,A,0,9,-0.12701640452702223,0.2508784803926686,0,3,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,False,True
3983,City Hotel,0,-0.46033470611658117,2017,January,2,8,2,3,2,0,0,0,0,0,A,A,2,9,-0.12701640452702223,-0.20817585060869262,0,1,0,True,False,False,False,False,Winter,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
3985,City Hotel,1,-0.08545261895647754,2017,January,5,29,2,0,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.4580752497336942,0,0,0,False,False,False,True,False,Winter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
3986,City Hotel,1,-0.7281076255166552,2017,March,9,2,0,3,2,0,0,0,0,0,A,A,0,0,-0.12701640452702223,-0.028900194714669966,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
3987,Resort Hotel,0,-0.513889289996596,2015,July,29,17,0,2,2,0,0,0,0,0,D,F,0,196,-0.12701640452702223,0.7316631939266389,0,0,1,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1,False,False,False,True,False
3988,City Hotel,0,-0.9851696281407263,2017,April,15,9,2,0,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,1.4650636044021867,0,2,0,False,False,False,True,False,Spring,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
3990,City Hotel,0,-0.40678012223656634,2016,June,27,28,0,4,2,0,0,0,0,0,D,D,0,9,-0.12701640452702223,0.9598322105190317,0,1,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
3991,City Hotel,0,-0.7281076255166552,2016,April,16,16,1,1,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,0.48719639043478963,0,1,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
3992,Resort Hotel,0,0.4822259701716794,2016,May,22,26,2,5,2,0,0,0,0,0,D,D,0,8,-0.12701640452702223,-1.0659827010834262,0,0,1,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
3993,City Hotel,1,-0.26753820414852786,2016,June,23,1,1,4,3,0,0,0,0,0,D,D,0,22,-0.12701640452702223,0.5306571555000071,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,True,False
3994,Resort Hotel,0,0.7392879727957504,2016,July,29,16,2,5,1,0,0,0,0,0,A,A,0,40,-0.12701640452702223,-0.16199878772689916,0,0,1,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,False
3995,City Hotel,1,1.3069665619239073,2016,October,41,5,0,3,2,0,0,0,0,0,D,D,0,8,-0.12701640452702223,0.7153654070271824,0,1,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
3996,City Hotel,0,1.0284827257478304,2016,June,26,24,0,2,1,0,0,0,0,0,A,A,0,34,-0.12701640452702223,-0.028900194714669966,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,False,False,False,False,True
3997,Resort Hotel,0,0.6857333889157357,2016,September,37,8,0,1,2,0,0,0,0,0,D,E,0,251,-0.12701640452702223,0.07975171794837416,0,1,1,True,False,False,False,False,Autumn,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,False,False,False,True,False
3998,City Hotel,0,-0.22469453704451603,2015,September,38,19,2,2,1,0,0,0,0,0,A,A,1,1,-0.12701640452702223,-0.979604430516306,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,False,False,False,False,True
3999,City Hotel,0,-0.78166220939667,2017,January,2,11,0,0,1,0,0,0,0,0,A,A,5,9,-0.12701640452702223,-2.6093831204619677,0,2,0,True,False,False,False,False,Winter,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
4000,Resort Hotel,0,0.021656548803552066,2017,February,9,28,0,4,2,0,0,0,0,0,F,F,0,250,-0.12701640452702223,-0.5224515079865479,0,0,1,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,True,False
4001,City Hotel,0,-0.5995766242046197,2015,October,43,21,1,4,2,2,0,0,0,0,F,G,1,9,-0.12701640452702223,1.4683231617820782,0,2,0,False,False,False,True,False,Autumn,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,False,False
4002,City Hotel,0,-0.8994822939327025,2015,October,44,25,0,1,2,0,0,0,0,0,A,A,0,37,-0.12701640452702223,-0.28233078100122033,0,0,0,True,False,False,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,False,False,False,False,True
4003,City Hotel,1,2.2816599885401767,2016,May,20,12,0,2,2,0,0,0,0,0,A,A,0,1,-0.12701640452702223,-0.9252784741847839,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
4004,City Hotel,1,2.260238154988171,2015,August,34,20,0,2,2,0,0,1,1,0,A,A,0,1,-0.12701640452702223,-0.9035480916521752,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,False,False,False,False,True
4005,City Hotel,1,0.0966329662355728,2016,December,52,20,0,1,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.06692836414673556,0,1,0,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
4006,City Hotel,1,2.3566364059721976,2017,April,16,21,0,1,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,0.3731118821385932,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
4007,City Hotel,1,0.08592204945956983,2015,August,36,30,2,1,2,0,0,0,0,0,A,A,0,1,-0.12701640452702223,-0.1647150855434751,0,0,0,False,False,True,False,False,Summer,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
4008,City Hotel,0,0.7928425566757652,2017,July,29,17,1,4,2,1,0,0,0,0,A,A,0,9,-0.12701640452702223,0.7887054480747369,0,1,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
4009,City Hotel,1,0.35369496885964385,2017,June,25,24,2,1,2,0,0,0,0,0,A,A,0,30,-0.12701640452702223,0.9218040410869661,0,0,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,True,False,False,True,False
4010,City Hotel,0,0.35369496885964385,2016,August,34,16,0,5,2,0,0,0,0,0,D,D,0,9,-0.12701640452702223,-0.04248168379755048,0,2,0,True,False,False,False,False,Summer,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
4011,City Hotel,1,-0.9316150442607114,2017,April,15,13,0,3,2,0,0,0,0,0,E,E,0,9,-0.12701640452702223,-0.04248168379755048,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
4012,City Hotel,0,-0.5246002067725989,2017,June,23,10,1,1,2,0,0,0,0,0,A,A,0,7,-0.12701640452702223,0.43287043410326753,0,1,0,False,False,False,True,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
4013,City Hotel,1,1.2962556451479044,2017,February,7,13,7,18,2,0,0,0,0,0,A,A,0,9,-0.12701640452702223,-0.3005299763722803,0,0,0,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
4014,City Hotel,1,0.12876571656358168,2016,March,12,18,0,2,2,0,0,0,1,0,A,A,0,154,-0.12701640452702223,-0.04248168379755048,0,0,0,True,False,False,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,0,True,False,False,True,False
4015,City Hotel,0,-0.8566386268286907,2016,March,10,4,1,2,2,0,0,0,0,0,D,D,0,7,-0.12701640452702223,-0.7256305846664406,0,1,0,True,False,False,False,False,Spring,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
4016,City Hotel,1,-0.6959748751886463,2016,December,50,4,5,10,1,0,0,0,0,0,A,D,0,9,-0.12701640452702223,-0.04248168379755048,0,2,0,False,False,False,True,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,1,False,False,False,True,False
4017,City Hotel,0,-0.18185086994050417,2016,April,18,30,2,3,2,0,0,0,0,0,A,D,0,28,-0.12701640452702223,0.24272958694294033,0,0,0,False,False,True,False,False,Spring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1,False,False,False,True,False
4018,City Hotel,1,0.5250696372756912,2016,October,43,22,1,1,2,1,0,0,0,0,A,A,0,9,-0.12701640452702223,2.2188362485020554,0,0,0,False,False,True,False,False,Autumn,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,True,False
4019,Resort Hotel,0,1.3498102290279193,2016,July,30,23,2,5,2,0,0,0,0,0,E,E,1,0,-0.12701640452702223,-0.04248168379755048,0,2,1,False,False,True,False,False,Summer,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,False,True,False
4020,City Hotel,1,-0.6209984577566255,2017,January,2,14,0,1,1,0,0,0,0,0,A,A,0,0,-0.12701640452702223,-0.04248168379755048,0,0,0,True,False,False,False,False,Winter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,True,False,False,True,False
